,game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
1211,2004-04-10,Final,89,101,0,Detroit,Pistons,Detroit,Pistons
1212,2004-03-25,Final,84,75,1,Detroit,Pistons,Detroit,Pistons
1213,2004-03-23,Final,82,81,1,Detroit,Pistons,Detroit,Pistons
1214,2004-03-21,Final,76,96,0,Detroit,Pistons,Detroit,Pistons
1215,2004-03-18,Final,71,89,0,Detroit,Pistons,Detroit,Pistons
1216,2004-03-07,Final,65,86,0,Detroit,Pistons,Detroit,Pistons
1217,2004-03-06,Final,66,97,0,Detroit,Pistons,Detroit,Pistons
1218,2004-03-04,Final,68,83,0,Detroit,Pistons,Detroit,Pistons
1219,2004-03-01,Final,94,86,1,Detroit,Pistons,Detroit,Pistons
1220,2004-02-29,Final,88,100,0,Detroit,Pistons,Detroit,Pistons
1221,2004-02-25,Final,88,107,0,Detroit,Pistons,Detroit,Pistons
1222,2004-02-23,Final,66,76,0,Detroit,Pistons,Detroit,Pistons
1223,2004-02-17,Final,92,88,1,Detroit,Pistons,Detroit,Pistons
1224,2004-02-10,Final,89,78,1,Detroit,Pistons,Detroit,Pistons
1225,2004-02-07,Final,111,108,1,Detroit,Pistons,Detroit,Pistons
1226,2004-02-06,Final,92,81,1,Detroit,Pistons,Detroit,Pistons
1227,2004-02-02,Final,100,102,0,Detroit,Pistons,Detroit,Pistons
1228,2004-01-30,Final,89,90,0,Detroit,Pistons,Detroit,Pistons
1229,2004-01-28,Final,103,106,0,Detroit,Pistons,Detroit,Pistons
1230,2004-01-23,Final,80,79,1,Detroit,Pistons,Detroit,Pistons
1231,2004-01-20,Final,81,69,1,Detroit,Pistons,Detroit,Pistons
1232,2004-01-17,Final,94,99,0,Detroit,Pistons,Detroit,Pistons
1233,2004-01-13,Final,89,105,0,Detroit,Pistons,Detroit,Pistons
1234,2004-01-05,Final,68,78,0,Detroit,Pistons,Detroit,Pistons
1235,2003-12-27,Final,84,87,0,Detroit,Pistons,Detroit,Pistons
1236,2003-12-23,Final,83,78,1,Detroit,Pistons,Detroit,Pistons
1237,2003-12-19,Final,80,75,1,Detroit,Pistons,Detroit,Pistons
1238,2003-12-11,Final,95,86,1,Detroit,Pistons,Detroit,Pistons
1239,2003-12-06,Final,86,80,1,Detroit,Pistons,Detroit,Pistons
1240,2003-12-01,Final,78,79,0,Detroit,Pistons,Detroit,Pistons
1241,2003-11-29,Final,69,80,0,Detroit,Pistons,Detroit,Pistons
1242,2003-11-26,Final,90,86,1,Detroit,Pistons,Detroit,Pistons
1243,2003-11-24,Final,89,94,0,Detroit,Pistons,Detroit,Pistons
1244,2003-11-19,Final,92,99,0,Detroit,Pistons,Detroit,Pistons
1245,2003-11-15,Final,91,100,0,Detroit,Pistons,Detroit,Pistons
1246,2003-11-14,Final,94,89,1,Detroit,Pistons,Detroit,Pistons
1247,2003-11-12,Final,87,85,1,Detroit,Pistons,Detroit,Pistons
1248,2003-11-11,Final,97,91,1,Detroit,Pistons,Detroit,Pistons
1249,2003-11-01,Final,85,96,0,Detroit,Pistons,Detroit,Pistons
1250,2003-10-31,Final,81,93,0,Detroit,Pistons,Detroit,Pistons
1251,2003-10-08,Final,89,104,0,Detroit,Pistons,Detroit,Pistons
1252,2019-11-27,Final,102,101,1,Detroit,Pistons,Detroit,Pistons
1253,2019-11-23,Final,104,90,1,Detroit,Pistons,Detroit,Pistons
1254,2019-11-20,Final,109,89,1,Detroit,Pistons,Detroit,Pistons
1255,2019-11-15,Final,109,106,1,Detroit,Pistons,Detroit,Pistons
1256,2019-11-12,Final,117,108,1,Detroit,Pistons,Detroit,Pistons
1257,2019-11-08,Final,112,106,1,Detroit,Pistons,Detroit,Pistons
1258,2019-11-04,Final,115,99,1,Detroit,Pistons,Detroit,Pistons
1259,2019-11-01,Final,112,106,1,Detroit,Pistons,Detroit,Pistons
1260,2019-10-30,Final,125,113,1,Detroit,Pistons,Detroit,Pistons
1261,2019-10-23,Final,110,119,0,Detroit,Pistons,Detroit,Pistons
1262,2019-10-16,Final,110,116,0,Detroit,Pistons,Detroit,Pistons
1263,2019-10-15,Final,106,86,1,Detroit,Pistons,Detroit,Pistons
1264,2019-04-17,Final,120,99,1,Detroit,Pistons,Detroit,Pistons
1265,2019-04-14,Final,121,86,1,Detroit,Pistons,Detroit,Pistons
1266,2019-04-10,Final,89,115,0,Detroit,Pistons,Detroit,Pistons
1267,2019-04-05,Final,123,110,1,Detroit,Pistons,Detroit,Pistons
1268,2019-04-01,Final,111,102,1,Detroit,Pistons,Detroit,Pistons
1269,2019-03-26,Final,95,92,1,Detroit,Pistons,Detroit,Pistons
1270,2019-03-24,Final,121,114,1,Detroit,Pistons,Detroit,Pistons
1271,2019-03-23,Final,117,112,1,Detroit,Pistons,Detroit,Pistons
1272,2019-03-21,Final,98,118,0,Detroit,Pistons,Detroit,Pistons
1273,2019-03-18,Final,126,119,1,Detroit,Pistons,Detroit,Pistons
1274,2019-03-13,Final,108,74,1,Detroit,Pistons,Detroit,Pistons
1275,2019-03-11,Final,103,75,1,Detroit,Pistons,Detroit,Pistons
1276,2019-03-08,Final,104,112,0,Detroit,Pistons,Detroit,Pistons
1277,2019-03-02,Final,93,129,0,Detroit,Pistons,Detroit,Pistons
1278,2019-02-27,Final,105,93,1,Detroit,Pistons,Detroit,Pistons
1279,2019-02-23,Final,96,119,0,Detroit,Pistons,Detroit,Pistons
1280,2019-02-22,Final,122,125,0,Detroit,Pistons,Detroit,Pistons
1281,2019-02-13,Final,118,110,1,Detroit,Pistons,Detroit,Pistons
1282,2019-02-05,Final,92,105,0,Detroit,Pistons,Detroit,Pistons
1283,2019-01-25,Final,106,101,1,Detroit,Pistons,Detroit,Pistons
1284,2019-01-23,Final,94,98,0,Detroit,Pistons,Detroit,Pistons
1285,2019-01-21,Final,101,87,1,Detroit,Pistons,Detroit,Pistons
1286,2019-01-14,Final,100,94,1,Detroit,Pistons,Detroit,Pistons
1287,2019-01-12,Final,104,109,0,Detroit,Pistons,Detroit,Pistons
1288,2019-01-10,Final,112,102,1,Detroit,Pistons,Detroit,Pistons
1289,2019-01-09,Final,113,100,1,Detroit,Pistons,Detroit,Pistons
1290,2019-01-02,Final,94,101,0,Detroit,Pistons,Detroit,Pistons
1291,2019-01-01,Final,121,98,1,Detroit,Pistons,Detroit,Pistons
1292,2018-12-30,Final,109,107,1,Detroit,Pistons,Detroit,Pistons
1293,2018-12-28,Final,125,88,1,Detroit,Pistons,Detroit,Pistons
1294,2018-12-21,Final,98,86,1,Detroit,Pistons,Detroit,Pistons
1295,2018-12-19,Final,123,129,0,Detroit,Pistons,Detroit,Pistons
1296,2018-12-12,Final,108,107,1,Detroit,Pistons,Detroit,Pistons
1297,2018-12-10,Final,116,102,1,Detroit,Pistons,Detroit,Pistons
1298,2018-12-05,Final,115,92,1,Detroit,Pistons,Detroit,Pistons
1299,2018-11-21,Final,126,124,1,Detroit,Pistons,Detroit,Pistons
1300,2018-11-14,Final,104,106,0,Detroit,Pistons,Detroit,Pistons
1301,2018-11-09,Final,109,124,0,Detroit,Pistons,Detroit,Pistons
1302,2018-11-07,Final,96,103,0,Detroit,Pistons,Detroit,Pistons
1303,2018-11-03,Final,109,99,1,Detroit,Pistons,Detroit,Pistons
1304,2018-10-31,Final,120,119,1,Detroit,Pistons,Detroit,Pistons
1305,2018-10-30,Final,108,105,1,Detroit,Pistons,Detroit,Pistons
1306,2018-10-20,Final,116,118,0,Detroit,Pistons,Detroit,Pistons
1307,2018-10-12,Final,110,129,0,Detroit,Pistons,Detroit,Pistons
1308,2018-10-05,Final,117,93,1,Detroit,Pistons,Detroit,Pistons
1309,2018-10-03,Final,91,97,0,Detroit,Pistons,Detroit,Pistons
1310,2018-04-11,Final,87,119,0,Detroit,Pistons,Detroit,Pistons
1311,2018-04-08,Final,130,117,1,Detroit,Pistons,Detroit,Pistons
1312,2018-04-01,Final,96,108,0,Detroit,Pistons,Detroit,Pistons
1313,2018-03-31,Final,109,115,0,Detroit,Pistons,Detroit,Pistons
1314,2018-03-22,Final,100,96,1,Detroit,Pistons,Detroit,Pistons
1315,2018-03-20,Final,88,115,0,Detroit,Pistons,Detroit,Pistons
1316,2018-03-19,Final,90,106,0,Detroit,Pistons,Detroit,Pistons
1317,2018-03-17,Final,100,87,1,Detroit,Pistons,Detroit,Pistons
1318,2018-03-15,Final,120,113,1,Detroit,Pistons,Detroit,Pistons
1319,2018-03-13,Final,110,79,1,Detroit,Pistons,Detroit,Pistons
1320,2018-03-05,Final,112,90,1,Detroit,Pistons,Detroit,Pistons
1321,2018-03-03,Final,105,96,1,Detroit,Pistons,Detroit,Pistons
1322,2018-03-02,Final,115,106,1,Detroit,Pistons,Detroit,Pistons
1323,2018-02-26,Final,123,94,1,Detroit,Pistons,Detroit,Pistons
1324,2018-02-25,Final,114,98,1,Detroit,Pistons,Detroit,Pistons
1325,2018-02-11,Final,118,115,1,Detroit,Pistons,Detroit,Pistons
1326,2018-01-28,Final,121,104,1,Detroit,Pistons,Detroit,Pistons
1327,2018-01-17,Final,96,91,1,Detroit,Pistons,Detroit,Pistons
1328,2018-01-13,Final,107,105,1,Detroit,Pistons,Detroit,Pistons
1329,2018-01-10,Final,80,114,0,Detroit,Pistons,Detroit,Pistons
1330,2018-01-08,Final,112,109,1,Detroit,Pistons,Detroit,Pistons
1331,2018-01-05,Final,114,78,1,Detroit,Pistons,Detroit,Pistons
1332,2018-01-03,Final,111,104,1,Detroit,Pistons,Detroit,Pistons
1333,2017-12-28,Final,102,89,1,Detroit,Pistons,Detroit,Pistons
1334,2017-12-20,Final,110,93,1,Detroit,Pistons,Detroit,Pistons
1335,2017-12-15,Final,98,104,0,Detroit,Pistons,Detroit,Pistons
1336,2017-12-14,Final,91,105,0,Detroit,Pistons,Detroit,Pistons
1337,2017-12-06,Final,104,100,1,Detroit,Pistons,Detroit,Pistons
1338,2017-12-04,Final,96,93,1,Detroit,Pistons,Detroit,Pistons
1339,2017-12-02,Final,108,103,1,Detroit,Pistons,Detroit,Pistons
1340,2017-12-01,Final,109,91,1,Detroit,Pistons,Detroit,Pistons
1341,2017-11-27,Final,108,118,0,Detroit,Pistons,Detroit,Pistons
1342,2017-11-24,Final,98,99,0,Detroit,Pistons,Detroit,Pistons
1343,2017-11-19,Final,97,100,0,Detroit,Pistons,Detroit,Pistons
1344,2017-11-17,Final,107,100,1,Detroit,Pistons,Detroit,Pistons
1345,2017-11-15,Final,99,95,1,Detroit,Pistons,Detroit,Pistons
1346,2017-10-31,Final,113,93,1,Detroit,Pistons,Detroit,Pistons
1347,2017-10-29,Final,107,115,0,Detroit,Pistons,Detroit,Pistons
1348,2017-10-28,Final,87,95,0,Detroit,Pistons,Detroit,Pistons
1349,2017-10-21,Final,107,111,0,Detroit,Pistons,Detroit,Pistons
1350,2017-10-20,Final,115,111,1,Detroit,Pistons,Detroit,Pistons
1351,2017-10-13,Final,107,103,1,Detroit,Pistons,Detroit,Pistons
1352,2017-10-10,Final,116,94,1,Detroit,Pistons,Detroit,Pistons
1353,2017-04-12,Final,113,109,1,Detroit,Pistons,Detroit,Pistons
1354,2017-04-09,Final,90,103,0,Detroit,Pistons,Detroit,Pistons
1355,2017-04-07,Final,109,114,0,Detroit,Pistons,Detroit,Pistons
1356,2017-03-31,Final,108,105,1,Detroit,Pistons,Detroit,Pistons
1357,2017-03-27,Final,109,95,1,Detroit,Pistons,Detroit,Pistons
1358,2017-03-24,Final,115,87,1,Detroit,Pistons,Detroit,Pistons
1359,2017-03-22,Final,117,95,1,Detroit,Pistons,Detroit,Pistons
1360,2017-03-21,Final,98,96,1,Detroit,Pistons,Detroit,Pistons
1361,2017-03-14,Final,128,96,1,Detroit,Pistons,Detroit,Pistons
1362,2017-03-08,Final,115,98,1,Detroit,Pistons,Detroit,Pistons
1363,2017-03-04,Final,106,136,0,Detroit,Pistons,Detroit,Pistons
1364,2017-03-01,Final,109,86,1,Detroit,Pistons,Detroit,Pistons
1365,2017-02-13,Final,102,89,1,Detroit,Pistons,Detroit,Pistons
1366,2017-02-12,Final,101,102,0,Detroit,Pistons,Detroit,Pistons
1367,2017-02-04,Final,105,84,1,Detroit,Pistons,Detroit,Pistons
1368,2017-01-30,Final,113,109,1,Detroit,Pistons,Detroit,Pistons
1369,2017-01-28,Final,116,103,1,Detroit,Pistons,Detroit,Pistons
1370,2017-01-15,Final,97,102,0,Detroit,Pistons,Detroit,Pistons
1371,2017-01-13,Final,110,77,1,Detroit,Pistons,Detroit,Pistons
1372,2017-01-12,Final,127,107,1,Detroit,Pistons,Detroit,Pistons
1373,2017-01-10,Final,100,94,1,Detroit,Pistons,Detroit,Pistons
1374,2017-01-08,Final,124,125,0,Detroit,Pistons,Detroit,Pistons
1375,2017-01-01,Final,98,107,0,Detroit,Pistons,Detroit,Pistons
1376,2016-12-30,Final,105,98,1,Detroit,Pistons,Detroit,Pistons
1377,2016-12-19,Final,113,82,1,Detroit,Pistons,Detroit,Pistons
1378,2016-12-16,Final,122,108,1,Detroit,Pistons,Detroit,Pistons
1379,2016-12-14,Final,85,95,0,Detroit,Pistons,Detroit,Pistons
1380,2016-12-09,Final,90,117,0,Detroit,Pistons,Detroit,Pistons
1381,2016-12-07,Final,87,77,1,Detroit,Pistons,Detroit,Pistons
1382,2016-12-02,Final,85,121,0,Detroit,Pistons,Detroit,Pistons
1383,2016-11-30,Final,114,121,0,Detroit,Pistons,Detroit,Pistons
1384,2016-11-29,Final,89,112,0,Detroit,Pistons,Detroit,Pistons
1385,2016-11-26,Final,106,88,1,Detroit,Pistons,Detroit,Pistons
1386,2016-11-18,Final,104,81,1,Detroit,Pistons,Detroit,Pistons
1387,2016-11-16,Final,105,102,1,Detroit,Pistons,Detroit,Pistons
1388,2016-11-12,Final,95,106,0,Detroit,Pistons,Detroit,Pistons
1389,2016-11-11,Final,96,86,1,Detroit,Pistons,Detroit,Pistons
1390,2016-11-09,Final,107,100,1,Detroit,Pistons,Detroit,Pistons
1391,2016-11-07,Final,114,82,1,Detroit,Pistons,Detroit,Pistons
1392,2016-11-02,Final,109,101,1,Detroit,Pistons,Detroit,Pistons
1393,2016-10-26,Final,109,91,1,Detroit,Pistons,Detroit,Pistons
1394,2016-10-15,Final,76,97,0,Detroit,Pistons,Detroit,Pistons
1395,2016-10-13,Final,94,99,0,Detroit,Pistons,Detroit,Pistons
1396,2016-10-06,Final,101,94,1,Detroit,Pistons,Detroit,Pistons
1397,2016-04-20,Final,107,90,1,Detroit,Pistons,Detroit,Pistons
1398,2016-04-17,Final,106,101,1,Detroit,Pistons,Detroit,Pistons
1399,2016-04-13,Final,110,112,0,Detroit,Pistons,Detroit,Pistons
1400,2016-04-06,Final,104,108,0,Detroit,Pistons,Detroit,Pistons
1401,2016-04-05,Final,107,89,1,Detroit,Pistons,Detroit,Pistons
1402,2016-04-02,Final,90,94,0,Detroit,Pistons,Detroit,Pistons
1403,2016-03-14,Final,124,81,1,Detroit,Pistons,Detroit,Pistons
1404,2016-03-12,Final,111,125,0,Detroit,Pistons,Detroit,Pistons
1405,2016-03-11,Final,118,103,1,Detroit,Pistons,Detroit,Pistons
1406,2016-03-09,Final,96,102,0,Detroit,Pistons,Detroit,Pistons
1407,2016-03-05,Final,102,89,1,Detroit,Pistons,Detroit,Pistons
1408,2016-03-02,Final,97,81,1,Detroit,Pistons,Detroit,Pistons
1409,2016-02-27,Final,91,102,0,Detroit,Pistons,Detroit,Pistons
1410,2016-02-22,Final,88,96,0,Detroit,Pistons,Detroit,Pistons
1411,2016-02-19,Final,98,86,1,Detroit,Pistons,Detroit,Pistons
1412,2016-02-06,Final,112,104,1,Detroit,Pistons,Detroit,Pistons
1413,2016-02-03,Final,102,95,1,Detroit,Pistons,Detroit,Pistons
1414,2016-02-01,Final,100,105,0,Detroit,Pistons,Detroit,Pistons
1415,2016-01-30,Final,111,107,1,Detroit,Pistons,Detroit,Pistons
1416,2016-01-25,Final,92,95,0,Detroit,Pistons,Detroit,Pistons
1417,2016-01-23,Final,104,101,1,Detroit,Pistons,Detroit,Pistons
1418,2016-01-21,Final,115,99,1,Detroit,Pistons,Detroit,Pistons
1419,2016-01-20,Final,114,123,0,Detroit,Pistons,Detroit,Pistons
1420,2016-01-14,Final,103,101,1,Detroit,Pistons,Detroit,Pistons
1421,2016-01-06,Final,94,99,0,Detroit,Pistons,Detroit,Pistons
1422,2016-01-02,Final,94,82,1,Detroit,Pistons,Detroit,Pistons
1423,2015-12-29,Final,108,96,1,Detroit,Pistons,Detroit,Pistons
1424,2015-12-23,Final,107,100,1,Detroit,Pistons,Detroit,Pistons
1425,2015-12-22,Final,92,93,0,Detroit,Pistons,Detroit,Pistons
1426,2015-12-18,Final,144,147,0,Detroit,Pistons,Detroit,Pistons
1427,2015-12-11,Final,95,107,0,Detroit,Pistons,Detroit,Pistons
1428,2015-12-07,Final,104,84,1,Detroit,Pistons,Detroit,Pistons
1429,2015-11-29,Final,87,83,1,Detroit,Pistons,Detroit,Pistons
1430,2015-11-27,Final,103,87,1,Detroit,Pistons,Detroit,Pistons
1431,2015-11-23,Final,109,88,1,Detroit,Pistons,Detroit,Pistons
1432,2015-11-20,Final,86,96,0,Detroit,Pistons,Detroit,Pistons
1433,2015-11-15,Final,97,85,1,Detroit,Pistons,Detroit,Pistons
1434,2015-11-14,Final,101,96,1,Detroit,Pistons,Detroit,Pistons
1435,2015-11-11,Final,101,92,1,Detroit,Pistons,Detroit,Pistons
1436,2015-11-09,Final,109,95,1,Detroit,Pistons,Detroit,Pistons
1437,2015-11-08,Final,103,120,0,Detroit,Pistons,Detroit,Pistons
1438,2015-11-06,Final,92,100,0,Detroit,Pistons,Detroit,Pistons
1439,2015-10-27,Final,94,106,0,Detroit,Pistons,Detroit,Pistons
1440,2015-10-18,Final,96,92,1,Detroit,Pistons,Detroit,Pistons
1441,2015-10-14,Final,91,114,0,Detroit,Pistons,Detroit,Pistons
1442,2015-10-13,Final,101,97,1,Detroit,Pistons,Detroit,Pistons
1443,2015-10-10,Final,88,117,0,Detroit,Pistons,Detroit,Pistons
1444,2015-04-15,Final,90,112,0,Detroit,Pistons,Detroit,Pistons
1445,2015-04-13,Final,109,97,1,Detroit,Pistons,Detroit,Pistons
1446,2015-04-03,Final,88,82,1,Detroit,Pistons,Detroit,Pistons
1447,2015-04-01,Final,102,78,1,Detroit,Pistons,Detroit,Pistons
1448,2015-03-29,Final,109,102,1,Detroit,Pistons,Detroit,Pistons
1449,2015-03-27,Final,97,111,0,Detroit,Pistons,Detroit,Pistons
1450,2015-03-22,Final,97,105,0,Detroit,Pistons,Detroit,Pistons
1451,2015-03-18,Final,94,83,1,Detroit,Pistons,Detroit,Pistons
1452,2015-03-14,Final,88,85,1,Detroit,Pistons,Detroit,Pistons
1453,2015-03-13,Final,118,99,1,Detroit,Pistons,Detroit,Pistons
1454,2015-03-11,Final,105,98,1,Detroit,Pistons,Detroit,Pistons
1455,2015-03-10,Final,93,85,1,Detroit,Pistons,Detroit,Pistons
1456,2015-03-06,Final,103,93,1,Detroit,Pistons,Detroit,Pistons
1457,2015-03-04,Final,88,85,1,Detroit,Pistons,Detroit,Pistons
1458,2015-02-28,Final,99,95,1,Detroit,Pistons,Detroit,Pistons
1459,2015-02-10,Final,78,106,0,Detroit,Pistons,Detroit,Pistons
1460,2015-02-04,Final,114,109,1,Detroit,Pistons,Detroit,Pistons
1461,2015-01-28,Final,89,69,1,Detroit,Pistons,Detroit,Pistons
1462,2015-01-25,Final,114,110,1,Detroit,Pistons,Detroit,Pistons
1463,2015-01-24,Final,101,86,1,Detroit,Pistons,Detroit,Pistons
1464,2015-01-19,Final,93,82,1,Detroit,Pistons,Detroit,Pistons
1465,2015-01-16,Final,96,98,0,Detroit,Pistons,Detroit,Pistons
1466,2015-01-12,Final,111,114,0,Detroit,Pistons,Detroit,Pistons
1467,2015-01-07,Final,95,108,0,Detroit,Pistons,Detroit,Pistons
1468,2015-01-06,Final,104,105,0,Detroit,Pistons,Detroit,Pistons
1469,2015-01-02,Final,81,97,0,Detroit,Pistons,Detroit,Pistons
1470,2014-12-30,Final,86,109,0,Detroit,Pistons,Detroit,Pistons
1471,2014-12-28,Final,80,103,0,Detroit,Pistons,Detroit,Pistons
1472,2014-12-21,Final,110,105,1,Detroit,Pistons,Detroit,Pistons
1473,2014-12-15,Final,113,91,1,Detroit,Pistons,Detroit,Pistons
1474,2014-12-13,Final,90,95,0,Detroit,Pistons,Detroit,Pistons
1475,2014-12-12,Final,103,105,0,Detroit,Pistons,Detroit,Pistons
1476,2014-12-03,Final,109,102,1,Detroit,Pistons,Detroit,Pistons
1477,2014-11-25,Final,98,86,1,Detroit,Pistons,Detroit,Pistons
1478,2014-11-21,Final,99,89,1,Detroit,Pistons,Detroit,Pistons
1479,2014-11-15,Final,95,88,1,Detroit,Pistons,Detroit,Pistons
1480,2014-11-14,Final,89,96,0,Detroit,Pistons,Detroit,Pistons
1481,2014-11-12,Final,107,103,1,Detroit,Pistons,Detroit,Pistons
1482,2014-11-10,Final,102,91,1,Detroit,Pistons,Detroit,Pistons
1483,2014-10-30,Final,97,91,1,Detroit,Pistons,Detroit,Pistons
1484,2014-10-29,Final,89,79,1,Detroit,Pistons,Detroit,Pistons
1485,2014-10-18,Final,100,104,0,Detroit,Pistons,Detroit,Pistons
1486,2014-10-17,Final,99,87,1,Detroit,Pistons,Detroit,Pistons
1487,2014-10-15,Final,84,104,0,Detroit,Pistons,Detroit,Pistons
1488,2014-10-12,Final,91,89,1,Detroit,Pistons,Detroit,Pistons
1489,2020-12-19,Final,116,117,0,Atlanta,Hawks,Atlanta,Hawks
1490,2020-12-17,Final,128,106,1,Atlanta,Hawks,Atlanta,Hawks
1491,2020-03-07,Final,118,101,1,Atlanta,Hawks,Atlanta,Hawks
1492,2020-03-06,Final,118,112,1,Atlanta,Hawks,Atlanta,Hawks
1493,2020-02-24,Final,129,112,1,Atlanta,Hawks,Atlanta,Hawks
1494,2020-02-12,Final,127,105,1,Atlanta,Hawks,Atlanta,Hawks
1495,2020-02-10,Final,135,126,1,Atlanta,Hawks,Atlanta,Hawks
1496,2020-02-07,Final,112,107,1,Atlanta,Hawks,Atlanta,Hawks
1497,2020-02-05,Final,120,127,0,Atlanta,Hawks,Atlanta,Hawks
1498,2020-02-01,Final,123,100,1,Atlanta,Hawks,Atlanta,Hawks
1499,2020-01-28,Final,130,114,1,Atlanta,Hawks,Atlanta,Hawks
1500,2020-01-24,Final,140,111,1,Atlanta,Hawks,Atlanta,Hawks
1501,2020-01-17,Final,120,121,0,Atlanta,Hawks,Atlanta,Hawks
1502,2020-01-12,Final,108,86,1,Atlanta,Hawks,Atlanta,Hawks
1503,2020-01-10,Final,111,101,1,Atlanta,Hawks,Atlanta,Hawks
1504,2020-01-03,Final,109,106,1,Atlanta,Hawks,Atlanta,Hawks
1505,2019-12-30,Final,93,101,0,Atlanta,Hawks,Atlanta,Hawks
1506,2019-12-28,Final,116,81,1,Atlanta,Hawks,Atlanta,Hawks
1507,2019-12-23,Final,121,118,1,Atlanta,Hawks,Atlanta,Hawks
1508,2019-12-21,Final,122,112,1,Atlanta,Hawks,Atlanta,Hawks
1509,2019-12-17,Final,143,120,1,Atlanta,Hawks,Atlanta,Hawks
1510,2019-12-11,Final,136,102,1,Atlanta,Hawks,Atlanta,Hawks
1511,2019-12-10,Final,135,121,1,Atlanta,Hawks,Atlanta,Hawks
1512,2019-12-08,Final,107,122,0,Atlanta,Hawks,Atlanta,Hawks
1513,2014-05-03,Final,92,80,1,Atlanta,Hawks,Atlanta,Hawks
1514,2014-04-28,Final,97,107,0,Atlanta,Hawks,Atlanta,Hawks
1515,2014-04-22,Final,101,85,1,Atlanta,Hawks,Atlanta,Hawks
1516,2014-04-19,Final,93,101,0,Atlanta,Hawks,Atlanta,Hawks
1517,2014-04-16,Final,103,111,0,Atlanta,Hawks,Atlanta,Hawks
1518,2014-04-11,Final,88,93,0,Atlanta,Hawks,Atlanta,Hawks
1519,2014-04-06,Final,88,107,0,Atlanta,Hawks,Atlanta,Hawks
1520,2014-03-29,Final,101,97,1,Atlanta,Hawks,Atlanta,Hawks
1521,2014-03-26,Final,107,83,1,Atlanta,Hawks,Atlanta,Hawks
1522,2014-03-23,Final,96,86,1,Atlanta,Hawks,Atlanta,Hawks
1523,2014-03-17,Final,83,97,0,Atlanta,Hawks,Atlanta,Hawks
1524,2014-03-10,Final,110,112,0,Atlanta,Hawks,Atlanta,Hawks
1525,2014-03-08,Final,109,108,1,Atlanta,Hawks,Atlanta,Hawks
1526,2014-03-07,Final,111,97,1,Atlanta,Hawks,Atlanta,Hawks
1527,2014-03-05,Final,102,78,1,Atlanta,Hawks,Atlanta,Hawks
1528,2014-03-02,Final,129,120,1,Atlanta,Hawks,Atlanta,Hawks
1529,2014-02-26,Final,115,104,1,Atlanta,Hawks,Atlanta,Hawks
1530,2014-02-21,Final,115,107,1,Atlanta,Hawks,Atlanta,Hawks
1531,2014-02-18,Final,108,98,1,Atlanta,Hawks,Atlanta,Hawks
1532,2014-02-12,Final,104,83,1,Atlanta,Hawks,Atlanta,Hawks
1533,2014-02-11,Final,100,85,1,Atlanta,Hawks,Atlanta,Hawks
1534,2014-02-05,Final,105,100,1,Atlanta,Hawks,Atlanta,Hawks
1535,2014-01-31,Final,99,125,0,Atlanta,Hawks,Atlanta,Hawks
1536,2014-01-27,Final,111,109,1,Atlanta,Hawks,Atlanta,Hawks
1537,2014-01-25,Final,87,112,0,Atlanta,Hawks,Atlanta,Hawks
1538,2014-01-22,Final,109,112,0,Atlanta,Hawks,Atlanta,Hawks
1539,2014-01-12,Final,108,101,1,Atlanta,Hawks,Atlanta,Hawks
1540,2014-01-06,Final,91,86,1,Atlanta,Hawks,Atlanta,Hawks
1541,2014-01-04,Final,91,84,1,Atlanta,Hawks,Atlanta,Hawks
1542,2013-12-31,Final,91,92,0,Atlanta,Hawks,Atlanta,Hawks
1543,2013-12-29,Final,109,102,1,Atlanta,Hawks,Atlanta,Hawks
1544,2013-12-26,Final,125,127,0,Atlanta,Hawks,Atlanta,Hawks
1545,2013-12-23,Final,121,119,1,Atlanta,Hawks,Atlanta,Hawks
1546,2013-12-14,Final,111,106,1,Atlanta,Hawks,Atlanta,Hawks
1547,2013-12-02,Final,102,100,1,Atlanta,Hawks,Atlanta,Hawks
1548,2013-11-30,Final,108,101,1,Atlanta,Hawks,Atlanta,Hawks
1549,2013-11-27,Final,113,84,1,Atlanta,Hawks,Atlanta,Hawks
1550,2013-11-22,Final,89,96,0,Atlanta,Hawks,Atlanta,Hawks
1551,2013-11-19,Final,104,88,1,Atlanta,Hawks,Atlanta,Hawks
1552,2013-11-16,Final,90,110,0,Atlanta,Hawks,Atlanta,Hawks
1553,2013-11-11,Final,94,103,0,Atlanta,Hawks,Atlanta,Hawks
1554,2013-11-07,Final,109,107,1,Atlanta,Hawks,Atlanta,Hawks
1555,2013-11-05,Final,100,105,0,Atlanta,Hawks,Atlanta,Hawks
1556,2013-11-03,Final,105,103,1,Atlanta,Hawks,Atlanta,Hawks
1557,2013-10-30,Final,118,109,1,Atlanta,Hawks,Atlanta,Hawks
1558,2013-10-23,Final,98,88,1,Atlanta,Hawks,Atlanta,Hawks
1559,2013-10-13,Final,105,73,1,Atlanta,Hawks,Atlanta,Hawks
1560,2013-10-08,Final,85,87,0,Atlanta,Hawks,Atlanta,Hawks
1561,2013-10-07,Final,92,87,1,Atlanta,Hawks,Atlanta,Hawks
